symbol	globalScore	otGeneticsPortal	geneBurden	eva	genomicsEngland	gene2Phenotype	uniprotLiterature	uniprotVariants	orphanet	clingen	cancerGeneCensus	intogen	evaSomatic	cancerBiomarkers	chembl	crisprScreen	crispr	slapenrich	progeny	reactome	sysbio	europepmc	expressionAtlas	impc	maxClinicalTrialPhase	isInMembrane	isSecreted	hasLigand	hasSmallMoleculeBinder	hasPocket	mouseOrthologMaxIdentityPercentage	hasHighQualityChemicalProbes	geneticConstraint	mouseKoScore	geneEssentiality	hasSafetyEvent	isCancerDriverGene	paralogMaxIdentityPercentage	tissueSpecificity	tissueDistribution
CCKBR	0.4073287509943478	0.24636484679927123	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.607930797611621	No data	No data	No data	No data	No data	No data	0.02262853524443256	No data	No data	1	1	0	1	1	0	0.46308500000000025	1	0.08710147947489055	-0.8202526738592488	0	No data	No data	0	0.75	0.5
AFF3	0.4062287987261754	0.668215527691848	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.4086449999999999	No data	-0.8623671598249636	-0.6906573043417799	0	No data	No data	0	-1	0
PDE4B	0.40226680471063586	0.6601785213887511	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.030396539880581056	No data	No data	1	0	0	1	1	1	0.8573349999999997	1	-0.6331527401541988	-0.7028487395236738	0	-1	No data	-0.22214750000000016	0.5	-1
HTR3A	0.3925727520385568	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.6383273374922022	No data	No data	No data	No data	No data	No data	0.1485006068899187	No data	No data	1	1	0	1	1	0	0.25732	0	0.2829756199208169	-0.7206398364048522	0	-1	No data	0	0.75	0.5
MAML3	0.3843232299506372	0.6321825304138705	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.38049000000000033	No data	-0.8589289435299021	No data	0	No data	No data	0	-1	0
DPYD	0.3763339134303244	0.6190407113915403	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.75	0	0	0	1	0	0.47805000000000036	No data	0.12023338195457378	-0.05905544609812324	0	-1	No data	0	0.5	-1
CCKAR	0.3704114093577423	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.607930797611621	No data	No data	No data	No data	No data	No data	0.02735688589252295	No data	No data	1	1	0	1	1	0	0.5210299999999997	0	-0.030631381537820412	-0.8468572018533557	0	-1	No data	0	0.75	0.5
PTGER3	0.3695798546847018	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0	0	-0.4016461762867264	-0.8288488145521746	0	-1	No data	0	0.5	0
CHRM1	0.3695798546847018	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.607930797611621	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.9456499999999999	1	-0.874036257553657	-0.20744991348439518	0	-1	No data	0	0.75	0.5
SLC39A8	0.34029336883463435	0.5597567522019703	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.4565199999999997	No data	-0.541987914148781	-0.9166127840542745	0	-1	No data	0	0.5	0
GMPPA	0.3400134663099256	No data	No data	0.5592963338026914	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.8571449999999998	No data	0.04032090018753909	-0.302938771920567	0	No data	No data	0	-1	-1
GRM8	0.33955577016535776	0.557327596803942	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.024317231904464845	No data	No data	No data	1	0	1	1	0	0.8458150000000003	0	-0.3355907480725151	-0.18446368749529568	0	No data	No data	-0.3557275000000001	1	0.5
ABCC8	0.3326218692162316	No data	No data	0.547137717850459	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0.7722949999999997	1	-0.17920400083350696	-0.26361421568161597	0	-1	No data	-0.19196750000000015	0.75	0
TSKU	0.3321258847656429	0.5463218610908783	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	1	0	0	0	0.2067999999999998	No data	-0.5300062513023547	-0.05377051238253633	0	No data	No data	0	0.5	-1
HLA-B	0.3319587579593692	0.5454390193874032	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	1	0	0	0	0	No data	No data	0.0008335069806209017	-0.6726708956888355	0	-1	No data	-0.6616025000000001	0.5	0
ELAVL2	0.3309805037593823	0.5444377963079121	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.9860750000000003	No data	-0.9008126693061055	-0.6487274950864155	0	No data	No data	-0.7562674999999999	0.75	0.5
SALL1	0.31767223164021263	0.5225466992102591	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.5241700000000001	No data	-0.8908105855386539	-0.9026930014010559	0	No data	No data	0	0.5	0
SORCS3	0.31550696699460495	0.5189850032834951	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.6194749999999999	No data	-0.5418837257762034	-0.12511711754295884	0	No data	No data	-0.018002500000000053	0.75	0.5
NCAM1	0.3084802406029293	0.5068186411327071	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	0.5	1	1	0	0	1	0.5046599999999998	No data	-0.9055011460720983	-0.31364173856035155	0	No data	No data	0	0.5	0
HIVEP2	0.30834714064980584	0.5072076326141229	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.35813500000000004	No data	-0.9898937278599709	-0.344280051043335	0	No data	No data	0	-1	-1
CELF4	0.3069043504894819	0.5048343523559221	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.9485599999999998	No data	-0.8483017295269848	-0.8397632225580983	0	-1	No data	-0.18724249999999998	0.5	0
B3GLCT	0.305679049446858	0.5028188251817145	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.1666649999999997	No data	0.44050843925817884	-0.2504998510979936	0	No data	No data	0	-1	-1
PCDH9	0.3043274359763102	0.5005955236548666	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.9110750000000003	No data	-0.6646176286726402	-0.30860394494374027	0	No data	No data	0	1	0
FOXP2	0.30377663096274077	0.4996894912318781	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.9720300000000002	No data	-0.8654928110022921	-0.9245261644798214	0	No data	No data	0	0.5	0
GABBR1	0.3007738267648153	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4939901928415128	No data	No data	No data	No data	No data	No data	0.015198269940290528	No data	No data	1	0	0	1	1	0	0.9323599999999999	No data	-0.8572619295686601	-0.8730074382161609	0	No data	No data	0	1	0
GABBR2	0.3003118519464594	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.4939901928415128	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.89373	No data	-0.9258178787247343	-0.720012644525361	0	No data	No data	0	1	0.5
PDE1C	0.29828481596122564	0.49065587256493304	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	1	1	0	0.48519000000000007	1	-0.2589081058553865	-0.3444418667398136	0	No data	No data	0	0.5	0
CDH13	0.2975257613615693	0.48819142379064523	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.024317231904464845	No data	No data	No data	1	0	0	0	0	0.6844299999999996	No data	-0.38393415294853095	-0.6675627141107939	0	-1	No data	0	0.5	0
EPCIP	0.2970612661983401	0.48864322611291494	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	1	0	0	0	0	No data	0.769743696603459	0	No data	No data	No data	No data	0.5	0.5
FOXP1	0.296937086807109	0.485399306455608	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06079307976116211	No data	No data	No data	0	0	0	0	0	0.859675	No data	-0.9163367368201709	-0.9250388461562081	0	No data	No data	0	-1	-1
SDK1	0.2962012997320856	0.48722864657584747	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.4035249999999998	No data	-0.6300270889768702	0	0	No data	No data	0	0.5	0
ADGRA1	0.29554570430700006	0.48615024188297595	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.053569999999999854	No data	-0.24098770577203588	-0.2666267874494854	0	No data	No data	0	1	0.5
APOB	0.294975827218248	0.48460490654690214	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	1	0	1	0	1	0	0	No data	-0.5461554490518858	-0.9107803606803258	0	-1	No data	No data	0.75	0.5
NEGR1	0.2917914451787576	0.4799747706895575	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.6892650000000003	No data	-0.8195457386955616	-0.8496871184451534	0	No data	No data	0	0.5	0
TAFA5	0.28913842159016273	0.47561074833862904	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	1	0	0	0	0.9621200000000002	No data	-0.06386747239008128	No data	0	No data	No data	No data	1	0
TANK	0.2889959621427642	0.47537641336504616	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	1	0	0	No data	-0.6239841633673682	-0.7643858423126032	0	No data	No data	No data	-1	-1
RERG	0.28898014555342877	0.47535039627659204	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.9246250000000004	No data	0.4336320066680559	No data	0	No data	No data	0	0.5	0
ERBB4	0.2877089367501154	0.473259354321969	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	1	0.8662100000000003	No data	-0.8036049176911857	-0.8554340655667527	0	No data	-1	0	0.5	0
NAV3	0.28702023222507006	0.4721264876737402	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.6582799999999999	No data	-0.905605334444676	0	0	No data	No data	0	0.5	0
OPRD1	0.28558136316906607	0.46975965733440406	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.67742	1	0.3413211085642842	-0.17077894484562928	0	-1	No data	0	0.5	1
ESR1	0.2847052530806482	0.46499179034444954	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.06653464840527186	No data	No data	1	0	0	1	1	1	0.47058999999999995	1	-0.8989372785997083	-0.9362282669134749	0	-1	-1	0	0.5	0
BCL11A	0.28353432642730686	0.4663924373320594	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.9760500000000001	No data	-0.7253594498853928	-0.4936098114603893	0	No data	-1	-0.10179749999999999	0.5	0
ADGRB2	0.28285608552333996	0.46527678254596944	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.7634050000000002	No data	-0.8256928526776411	0	0	No data	No data	0	1	0
STK24	0.2811139917428206	0.4624111705595994	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	1	1	1	0.88399	No data	-0.40102104605126065	-0.12616763293866934	0	-1	No data	-0.3097449999999998	-1	-1
TMEM106B	0.2803782339659362	0.4612009048849947	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.7992699999999999	No data	-0.371014794748906	-0.30408274860865114	0	No data	No data	No data	-1	-1
TRAF3	0.2796871558510568	0.4600641338617229	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.7975349999999999	No data	-0.8578870598041258	-0.6178455682687181	0	No data	No data	0	-1	-1
ARPP21	0.2793711930446707	0.45954439903725364	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.13813499999999976	No data	-0.5750156282558867	No data	0	No data	No data	0	1	0
ARHGAP15	0.27348352273625093	0.4498596284489718	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	1	0.3157899999999998	No data	-0.010002083767451597	0	0	No data	No data	0	0.75	-1
ETAA1	0.2696324019900669	0.4435248272490426	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	-0.4727026463846634	0	0	No data	No data	No data	-1	-1
MTNR1B	0.26794539464640876	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.44074982826842524	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0	1	0.44457178578870593	0	0	-1	No data	0	0.5	1
MTNR1A	0.26794539464640876	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.44074982826842524	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	1	0	1	1	0	0.24285500000000013	1	0.804334236299229	No data	0	No data	No data	0	0.5	1
ACTL6A	0.26609749537298527	No data	No data	0.4377101742803672	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.9417250000000003	No data	-0.8305897061887894	-0.05377051238253633	-1	No data	No data	-0.5979025	-1	-1
COL5A1	0.26609749537298527	No data	No data	0.4377101742803672	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	1	0	0	0	0.7225250000000003	No data	-0.9976036674307147	-0.7584304968045193	0	No data	No data	-0.35255749999999997	0.5	0
RPS6KA3	0.26609749537298527	No data	No data	0.4377101742803672	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.25	0	0	1	1	0	0.9932450000000003	1	-0.9859345697020212	-0.3432742772556102	0	-1	No data	-0.5	-1	-1
KCNG2	0.25920678190741225	0.4263754738627463	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0	0.34549499999999966	No data	-0.3005834548864347	-0.7070379332925244	0	No data	No data	0	0.5	1
DCC	0.2589402349283613	0.4259370243219464	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.7961300000000001	No data	-0.7819337361950407	-0.8189821205550432	0	No data	No data	0	0.5	0.5
FAM120AOS	0.25870589827929125	No data	No data	0.42555155832813474	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	No data	No data	0.09731193998749732	No data	0	No data	No data	No data	-1	-1
FTO	0.25688011315308507	0.42254828043305337	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.75	1	0	1	1	0	0.3366349999999997	0	-0.07553657011877479	-0.8263520867351067	0	-1	No data	No data	-1	-1
UNC79	0.2501776902358077	0.4115233036698935	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.6804600000000001	No data	-0.9433215253177746	-0.8275321528652465	0	No data	No data	No data	0.75	0.5
TCF4	0.24139613955409922	0.3964703888112529	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.012158615952232422	No data	No data	No data	0	0	1	1	0	0.8956800000000001	No data	-0.8679933319441551	-0.8635153822854807	0	No data	No data	-0.06855499999999992	-1	-1
NRIP1	0.2413956061076823	0.39707744213001495	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.23143499999999975	No data	-0.7858928943529901	-0.09005894390651137	0	No data	No data	No data	-1	-1
PCDH17	0.24019431632184887	0.39510141164997853	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.9050899999999998	No data	-0.6258595540737654	No data	0	No data	No data	0	0.5	0
ADARB1	0.2397271982482311	0.3943330378886015	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	1	0.7432250000000004	No data	-0.6277349447801626	-0.5727445319057586	0	No data	No data	0	0.5	-1
VCAN	0.2395999826445932	0.3941237778804925	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	1	0	0	0	0	No data	-0.8874765576161701	-0.9528450808248153	0	No data	No data	0	0.5	0
FNIP2	0.23252023053688908	0.38247812325085645	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	-0.9576995207334862	0	0	No data	No data	0	-1	-1
ELFN1	0.23093883250547806	0.37987684356964296	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.3659399999999998	No data	-0.9388414252969368	-0.3291982955302611	0	No data	No data	0	0.5	0
MLLT10	0.22753313655884622	0.3742747323424905	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.6535600000000003	No data	-0.9084184205042717	-0.8930302478500968	0	No data	-1	0	0.5	-1
TERF1	0.22732632859539975	0.37393454894619116	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	-0.664096686809752	No data	-1	No data	No data	0	-1	-1
MED27	0.22457834213834896	0.36941431988747786	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.8874600000000001	No data	0.1324234215461555	-0.4871350770606589	-1	No data	No data	No data	-1	-1
PGPEP1	0.22312731863922927	0.36581163481691775	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0.024317231904464845	No data	No data	No data	0	0	0	0	0	0.7368400000000002	No data	0.05594915607418205	No data	0	No data	No data	0	-1	-1
OLIG2	0.2200363072685398	0.36194301741743773	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.8142400000000002	No data	0.45947072306730563	-0.7982438284211202	0	No data	No data	0	1	0.5
STMND1	0.21888036075857448	0.3600415731831488	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0	No data	0.5577203584080017	No data	0	No data	No data	0	0.5	0.5
MAD1L1	0.21677133654649428	0.35657238849902695	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.03899499999999989	No data	0.0736611794123776	-0.7006201635130838	0	No data	No data	No data	-1	-1
IPO9	0.20997269114883177	0.34538913306210495	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.9375599999999998	No data	-0.849343613252761	-0.8145574404046421	0	No data	No data	0	-1	-1
EDEM3	0.20900889251846516	0.3438037574993713	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	0	0	0	0	0	0.7049349999999996	No data	-0.5442800583454886	-0.530626845866235	0	No data	No data	0	-1	-1
CRTC1	0.20682125790540246	0.34020526467476486	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	No data	1	0	0	0	0	0.5110399999999998	No data	-0.6049176911856637	-0.336304749899016	0	No data	-1	0	0.5	-1
